record_id,airline_code,airline_name,flight_number,origin_airport,destination_airport,departure_datetime,arrival_datetime,duration_min,status,delay_min,aircraft_type,cabin_class,seat
8806,AV,Avianca,AV4819,BCN,MIA,25/03/2025 22:05,26/03/2025 01:06,191,ON_TIME,0,B738,ECONOMY,29D
8807,B6,JetBlue,b66892,SJO,PTY,17/06/2025 19:23,18/06/2025 01:41,221,DELAYED,161,B757,ECONOMY,17C
8808,B6,JetBlue,B60154,HAV,JFK,7/07/2024 00:15,7/07/2024 05:41,330,ON_TIME,0,E190,ECONOMY,24F
8809,WN,Southwest,WN9324,PTY,CUN,1/03/2024 17:41,3/01/2024 19:04,87,ON_TIME,0,B757,ECONOMY,36B
8810,AV,Avianca,AV3350,PTY,MIA,4/02/2025 16:23,2/04/2025 19:16,152,ON_TIME,0,B787,ECONOMY,30B
8811,DL,Delta,DL7894,mia,SAP,8/10/2024 21:46,9/10/2024 03:06,329,ON_TIME,0,B767,ECONOMY,27E
8812,B6,JetBlue,B65444,PTY,JFK,22/03/2024 11:43,22/03/2024 13:46,100,ON_TIME,0,B787,ECONOMY,38D
8813,CM,Copa Airlines,CM2987,LAX,JFK,09-24-2024 10:12 AM,,,CANCELLED,,A321,ECONOMY,
8814,UA,United,UA8876,PTY,MIA,9/11/2025 08:32,9/11/2025 14:17,199,DELAYED,144,B777,ECONOMY,44F
8815,IB,Iberia,IB4607,sal,SAP,10-21-2024 09:08 AM,21/10/2024 15:35,392,ON_TIME,0,B739,ECONOMY,20C
8816,WN,Southwest,WN1994,MIA,SJO,13/11/2025 15:25,11-13-2025 09:12 PM,105,DELAYED,221,E190,ECONOMY,45B
8817,AM,Aeromexico,AM0553,LIM,MEX,5/08/2025 03:28,5/08/2025 05:49,126,ON_TIME,0,E190,ECONOMY,18E
8818,AV,AVIANCA,AV4240,SAP,MEX,16/01/2024 00:27,16/01/2024 08:41,394,DELAYED,86,B787,PREMIUM_ECONOMY,12B
8819,CM,Copa Airlines,CM6861,MIA,LIM,04-14-2024 09:15 AM,14/04/2024 10:00,47,ON_TIME,0,E190,ECONOMY,20E
8820,UA,UNITED,UA2449,CUN,BOG,14/03/2025 07:55,14/03/2025 15:18,405,DELAYED,22,B757,PREMIUM_ECONOMY,12F
8821,LA,LATAM,LA0322,PTY,SAP,19/11/2024 10:57,11-19-2024 03:41 PM,289,ON_TIME,0,A319,BUSINESS,6C
8822,LA,LATAM,LA3606,PTY,MEX,7/12/2024 00:29,7/12/2024 01:37,70,ON_TIME,0,A321,PREMIUM_ECONOMY,12B
8823,FR,Ryanair,FR7615,GUA,SAP,18/01/2024 14:44,18/01/2024 16:05,83,ON_TIME,0,CRJ9,BUSINESS,8A
8824,FR,Ryanair,FR0086,MAD,SAL,03-22-2024 07:55 AM,22/03/2024 12:48,142,DELAYED,126,B738,BUSINESS,8D
8825,AA,American Airlines,AA9704,LIM,BCN,11-13-2025 06:56 PM,13/11/2025 23:09,259,ON_TIME,0,A321,ECONOMY,32C
8826,B6,JetBlue,B65044,MAD,LIM,31/08/2025 21:00,,,CANCELLED,,B767,PREMIUM_ECONOMY,
8827,BA,British Airways,BA9876,BOG,JFK,6/07/2024 05:16,6/07/2024 10:13,61,DELAYED,240,A321,PREMIUM_ECONOMY,14B
8828,FR,RYANAIR,FR4297,SJO,MAD,16/05/2025 18:47,17/05/2025 00:04,301,ON_TIME,0,CRJ9,ECONOMY,30E
8829,WN,SOUTHWEST,WN9652,LAX,MIA,25/01/2024 13:18,,,CANCELLED,,E190,ECONOMY,
8830,AV,AVIANCA,AV1008,HAV,BCN,6/12/2025 02:18,,,CANCELLED,,CRJ9,ECONOMY,
8831,AA,American Airlines,AA6095,SAL,HAV,19/02/2025 04:40,19/02/2025 06:44,101,DELAYED,17,B777,BUSINESS,10A
8832,LA,LATAM,LA2974,MEX,BCN,4/09/2024 14:19,4/09/2024 20:28,361,ON_TIME,0,B767,ECONOMY,34D
8833,B6,JetBlue,B63763,sap,SAL,23/04/2025 12:43,23/04/2025 14:01,72,ON_TIME,0,E190,ECONOMY,36F
8834,AM,Aeromexico,AM9123,BCN,BOG,7/07/2024 01:27,7/07/2024 07:09,349,ON_TIME,0,E190,ECONOMY,21D
8835,WN,SOUTHWEST,WN7402,LAX,MIA,2/03/2025 20:43,4/02/2025 00:59,234,ON_TIME,0,B787,BUSINESS,9F
8836,LA,LATAM,LA6581,SJO,GUA,16/10/2024 01:15,16/10/2024 07:52,399,ON_TIME,0,B737,ECONOMY,25D
8837,BA,British Airways,BA4350,SAL,BOG,12/02/2025 05:48,2/12/2025 09:38,49,DELAYED,187,B739,ECONOMY,28B
8838,CM,Copa Airlines,CM9596,BCN,HAV,16/01/2024 09:15,16/01/2024 11:28,142,ON_TIME,0,B757,ECONOMY,41F
8839,BA,British Airways,BA9806,SAP,LIM,18/06/2025 12:30,18/06/2025 18:59,390,ON_TIME,0,B777,PREMIUM_ECONOMY,15C
8840,BA,British Airways,BA2252,SJO,SAP,19/07/2025 22:06,20/07/2025 05:31,273,DELAYED,171,B777,ECONOMY,23D
8841,AM,Aeromexico,AM4841,CUN,GUA,21/02/2024 11:35,21/02/2024 18:03,245,DELAYED,119,B787,BUSINESS,9C
8842,B6,JetBlue,B66100,BCN,MEX,30/05/2024 11:55,05-30-2024 04:58 PM,298,ON_TIME,0,B787,ECONOMY,43D
8843,AA,American Airlines,AA3463,BCN,SAL,22/10/2024 15:40,22/10/2024 19:55,264,ON_TIME,0,B737,ECONOMY,29C
8844,AA,American Airlines,AA5256,SAP,MEX,5/10/2025 14:46,10/05/2025 16:46,113,ON_TIME,0,B767,ECONOMY,22F
8845,B6,JetBlue,b65908,SAP,GUA,27/07/2024 21:38,28/07/2024 01:26,236,ON_TIME,0,CRJ9,ECONOMY,29A
8846,AA,American Airlines,AA2652,pty,SJO,31/12/2024 01:41,12-31-2024 05:37 AM,218,ON_TIME,0,A319,ECONOMY,45E
8847,CM,Copa Airlines,CM4308,LAX,BCN,24/11/2024 12:35,24/11/2024 18:58,204,DELAYED,161,A320,ECONOMY,34F
8848,WN,Southwest,WN1203,PTY,HAV,21/03/2025 08:19,21/03/2025 13:40,318,ON_TIME,0,A321,BUSINESS,6D
8849,B6,JetBlue,B66556,PTY,LIM,28/05/2025 23:56,29/05/2025 01:56,119,ON_TIME,0,B757,ECONOMY,32D
8850,AA,American Airlines,AA3748,BCN,MIA,13/12/2024 20:55,12-14-2024 01:23 AM,274,ON_TIME,0,B739,ECONOMY,32D
8851,LA,LATAM,LA3215,HAV,PTY,12/04/2025 09:03,12/04/2025 11:58,185,ON_TIME,0,B737,BUSINESS,9A
8852,CM,Copa Airlines,CM7261,SAL,CUN,30/03/2025 04:03,30/03/2025 14:52,408,DELAYED,219,A320,ECONOMY,36E
8853,LA,LATAM,laO492,MAD,SAP,30/06/2024 05:33,30/06/2024 09:55,243,ON_TIME,0,B737,ECONOMY,22D
8854,AA,American Airlines,AA4990,HAV,sal,30/09/2024 18:12,30/09/2024 19:27,55,DIVERTED,0,B738,ECONOMY,35E
8855,IB,IBERIA,IB0184,JFK,PTY,21/03/2024 10:40,21/03/2024 11:51,50,ON_TIME,0,B767,ECONOMY,41F
8856,UA,United,UA3779,LIM,MAD,10/07/2025 21:47,11/07/2025 07:25,350,DELAYED,222,A319,PREMIUM_ECONOMY,15F
8857,BA,BRITISH AIRWAYS,BA6599,HAV,LIM,6/10/2024 02:25,6/10/2024 05:16,160,ON_TIME,0,A319,ECONOMY,37D
8858,DL,Delta,DL1773,MEX,PTY,25/06/2025 00:36,06-25-2025 05:54 AM,308,ON_TIME,0,A319,ECONOMY,28A
8859,WN,Southwest,WN9480,HAV,SJO,9/04/2024 08:38,9/04/2024 14:54,368,ON_TIME,0,B757,ECONOMY,25E
8860,CM,COPA AIRLINES,CM8404,MEX,BOG,29/12/2025 13:33,29/12/2025 17:45,246,ON_TIME,0,A320,ECONOMY,41A
8861,WN,Southwest,WN1889,BCN,MIA,04-27-2025 02:02 PM,27/04/2025 15:05,69,ON_TIME,0,A320,ECONOMY,19B
8862,FR,Ryanair,FR8313,SAL,CUN,18/10/2025 07:13,18/10/2025 12:54,324,ON_TIME,0,A319,BUSINESS,7C
8863,AA,American Airlines,AA8363,SJO,LAX,13/02/2025 05:30,13/02/2025 09:33,247,ON_TIME,0,B777,ECONOMY,40F
8864,AV,AVIANCA,AV9357,GUA,MIA,13/06/2024 16:35,06-13-2024 09:36 PM,278,ON_TIME,0,B767,ECONOMY,23B
8865,FR,Ryanair,FR4982,JFK,LIM,06-30-2025 01:45 PM,06-30-2025 08:58 PM,408,ON_TIME,0,CRJ9,ECONOMY,45E
8866,B6,JetBlue,B61233,MEX,LAX,29/06/2025 12:15,29/06/2025 14:26,140,ON_TIME,0,B737,ECONOMY,44E
8867,UA,UNITED,UA5440,LIM,LAX,10/08/2025 11:45,10/08/2025 15:29,233,ON_TIME,0,CRJ9,ECONOMY,17C
8868,IB,Iberia,IB1582,SAP,mia,10-30-2024 01:52 AM,10-30-2024 06:22 AM,254,ON_TIME,0,B738,ECONOMY,45B
8869,WN,Southwest,WN2447,BCN,BOG,30/09/2025 09:03,30/09/2025 13:12,225,ON_TIME,0,A319,ECONOMY,17A
8870,AA,American Airlines,AA5245,HAV,LIM,16/12/2024 15:41,16/12/2024 21:36,355,ON_TIME,0,B787,ECONOMY,44C
8871,IB,Iberia,IB0176,MAD,HAV,24/11/2024 02:30,,,CANCELLED,,B777,ECONOMY,
8872,LA,LATAM,LA4144,LIM,CUN,17/05/2024 14:48,17/05/2024 16:07,71,ON_TIME,0,B777,ECONOMY,23C
8873,BA,British Airways,BA4360,BCN,SAL,4/06/2024 15:09,,,CANCELLED,,B757,ECONOMY,
8874,FR,Ryanair,FR5514,MIA,SAL,19/04/2024 04:03,19/04/2024 08:41,260,ON_TIME,0,E190,ECONOMY,41E
8875,AV,Avianca,AV4656,GUA,BCN,2/04/2025 18:07,2/04/2025 23:30,321,ON_TIME,0,A320,ECONOMY,17F
8876,CM,Copa Airlines,CM4253,LIM,BCN,20/03/2025 22:52,03-21-2025 06:27 AM,273,DELAYED,172,B738,FIRST,2D
8877,IB,Iberia,IB7097,BCN,MAD,5/03/2025 16:00,,,CANCELLED,,A319,PREMIUM_ECONOMY,
8878,AM,Aeromexico,AM5623,HAV,JFK,2/11/2024 16:41,2/11/2024 21:32,287,ON_TIME,0,B739,ECONOMY,36C
8879,IB,Iberia,IB0769,SAL,JFK,5/06/2025 01:30,5/06/2025 08:02,372,ON_TIME,0,B767,ECONOMY,31C
8880,IB,Iberia,IB0455,CUN,BOG,9/01/2025 05:57,1/09/2025 11:24,293,DELAYED,39,A321,ECONOMY,20C
8881,B6,JetBlue,B63517,BCN,CUN,3/11/2024 00:23,3/11/2024 06:48,363,ON_TIME,0,B738,ECONOMY,31E
8882,B6,JetBlue,B65382,LAX,BOG,26/04/2025 17:49,26/04/2025 23:27,320,DELAYED,16,B757,PREMIUM_ECONOMY,13D
8883,AV,AVIANCA,AV0696,JFK,GUA,13/02/2024 18:19,13/02/2024 21:54,194,ON_TIME,0,B738,ECONOMY,20F
8884,AV,Avianca,AV2604,CUN,LAX,21/04/2025 17:02,21/04/2025 21:24,239,DELAYED,16,A319,ECONOMY,22C
8885,AM,Aeromexico,AM8259,mex,BOG,29/08/2025 00:18,29/08/2025 06:02,341,ON_TIME,0,A321,ECONOMY,29E
8886,FR,Ryanair,FR7280,BOG,CUN,15/10/2025 03:36,10-15-2025 07:16 AM,229,ON_TIME,0,A319,PREMIUM_ECONOMY,12D
8887,BA,British Airways,BA5361,LIM,SAL,11-26-2025 04:56 AM,11-26-2025 06:13 AM,66,ON_TIME,0,CRJ9,ECONOMY,24E
8888,UA,United,UA8192,SAL,SJO,7/10/2025 19:23,10/07/2025 22:55,199,ON_TIME,0,B737,ECONOMY,21E
8889,AV,Avianca,AV6618,MAD,HAV,23/05/2025 01:56,23/05/2025 08:18,299,DELAYED,76,B767,ECONOMY,36D
8890,AM,Aeromexico,AM9212,MIA,MAD,27/07/2024 19:10,28/07/2024 01:38,398,ON_TIME,0,B777,ECONOMY,23A
8891,AV,Avianca,AV4509,BCN,MIA,12/12/2024 07:43,12/12/2024 10:16,137,ON_TIME,0,A321,ECONOMY,25E
8892,CM,Copa Airlines,CM5723,BOG,BCN,11-13-2024 06:27 AM,13/11/2024 13:11,408,ON_TIME,0,B738,ECONOMY,35B
8893,AA,AMERICAN AIRLINES,AA5288,MAD,LAX,25/01/2024 04:17,01-25-2024 08:23 AM,232,ON_TIME,0,A319,ECONOMY,42B
8894,CM,COPA AIRLINES,CM1497,LIM,LAX,28/03/2025 23:26,29/03/2025 05:29,342,ON_TIME,0,B739,ECONOMY,16D
8895,LA,LATAM,LA6705,JFK,MAD,21/07/2025 02:40,21/07/2025 07:26,272,ON_TIME,0,CRJ9,ECONOMY,16D
8896,AA,American Airlines,AA8396,SJO,MEX,7/08/2024 11:26,8/07/2024 18:22,393,ON_TIME,0,B738,ECONOMY,32A
8897,BA,British Airways,BA4703,SJO,LAX,12-16-2025 11:01 AM,12-16-2025 02:44 PM,212,ON_TIME,0,B787,ECONOMY,21E
8898,CM,Copa Airlines,CM4865,CUN,BOG,3/10/2024 06:49,10/03/2024 15:43,372,DELAYED,141,B777,ECONOMY,24C
8899,AV,Avianca,AV1318,HAV,MEX,13/04/2024 17:36,13/04/2024 21:30,239,ON_TIME,0,CRJ9,ECONOMY,33C
8900,UA,United,UA4259,SJO,JFK,12/12/2025 19:59,,,CANCELLED,,A321,ECONOMY,
8901,UA,United,UA0069,GUA,BOG,18/01/2025 16:51,18/01/2025 20:59,258,ON_TIME,0,B737,ECONOMY,16F
8902,WN,Southwest,WN3155,lax,SJO,17/10/2025 02:22,17/10/2025 09:33,202,DELAYED,224,B767,ECONOMY,33C
8903,IB,Iberia,IB4578,MAD,mia,03-30-2025 01:57 PM,03-30-2025 05:54 PM,213,ON_TIME,0,E190,ECONOMY,33C
8904,AV,Avianca,AV3206,PTY,SAP,20/06/2025 01:10,20/06/2025 03:34,130,ON_TIME,0,B737,ECONOMY,34E
8905,LA,LATAM,LA5620,CUN,JFK,10/08/2025 21:41,8/11/2025 02:56,145,DELAYED,150,E190,ECONOMY,18D
8906,IB,Iberia,IB6955,MIA,CUN,24/04/2025 23:46,25/04/2025 05:55,370,ON_TIME,0,CRJ9,ECONOMY,35F
8907,IB,Iberia,IB0616,SJO,BOG,4/09/2024 20:49,4/09/2024 23:48,162,ON_TIME,0,E190,ECONOMY,38D
8908,IB,IBERIA,IB6874,HAV,MAD,09-19-2024 10:03 PM,09-20-2024 03:39 AM,343,ON_TIME,0,B739,BUSINESS,4C
8909,B6,JetBlue,B68426,cun,HAV,28/10/2024 12:03,28/10/2024 17:31,287,DELAYED,16,B739,ECONOMY,24E
8910,UA,UNITED,UA9055,BCN,SAL,2/07/2025 15:03,7/02/2025 20:07,307,ON_TIME,0,B777,ECONOMY,30A
8911,AM,Aeromexico,AM7492,HAV,JFK,19/10/2025 06:35,19/10/2025 08:18,98,DIVERTED,0,E190,ECONOMY,21C
8912,BA,British Airways,BA3139,hav,SJO,13/06/2024 02:23,06-13-2024 05:04 AM,144,ON_TIME,0,B757,ECONOMY,23E
8913,IB,Iberia,IB4832,MAD,MEX,22/11/2024 14:18,22/11/2024 19:41,306,ON_TIME,0,B777,ECONOMY,44A
8914,B6,JetBlue,B68453,HAV,SJO,8/08/2025 06:15,8/08/2025 08:08,114,ON_TIME,0,B767,ECONOMY,27E
8915,WN,Southwest,WN1679,SAL,SAP,02-24-2024 01:45 AM,24/02/2024 04:14,143,ON_TIME,0,B787,ECONOMY,38C
8916,AM,Aeromexico,AM1685,BCN,JFK,02-14-2025 11:59 AM,14/02/2025 16:04,227,ON_TIME,0,B757,ECONOMY,20E
8917,WN,Southwest,WN6286,SAL,LAX,10/02/2024 10:30,2/10/2024 15:45,321,ON_TIME,0,B767,ECONOMY,16A
8918,WN,SOUTHWEST,WN4956,BOG,HAV,21/03/2024 01:08,,,CANCELLED,,A321,ECONOMY,
8919,AV,Avianca,AV7767,BOG,sal,07-30-2025 03:23 AM,30/07/2025 09:02,262,DELAYED,56,B737,PREMIUM_ECONOMY,12E
8920,AA,American Airlines,AA9007,HAV,BCN,18/12/2024 15:09,18/12/2024 21:43,370,ON_TIME,0,B737,ECONOMY,28A
8921,AV,Avianca,AV4643,GUA,BOG,05-22-2025 09:53 AM,05-22-2025 01:11 PM,179,ON_TIME,0,A320,ECONOMY,39E
8922,FR,Ryanair,FR1384,mex,SAP,8/08/2024 22:00,8/09/2024 05:59,368,DELAYED,100,A320,ECONOMY,24A
8923,AM,AEROMEXICO,AM0679,SJO,SAL,7/04/2025 22:40,8/04/2025 04:44,353,ON_TIME,0,A319,ECONOMY,40D
8924,AV,AVIANCA,AV8794,SAL,MAD,21/03/2025 10:41,21/03/2025 12:51,86,DELAYED,30,A319,BUSINESS,5F
8925,DL,Delta,DL4O53,MIA,HAV,24/08/2025 16:14,08-24-2025 09:40 PM,302,ON_TIME,0,E190,ECONOMY,34B
8926,IB,Iberia,ib7825,CUN,MAD,10/06/2024 18:25,6/10/2024 21:13,167,ON_TIME,0,E190,ECONOMY,31B
8927,DL,Delta,dl8875,cun,lax,18/09/2025 15:43,18/09/2025 17:29,110,ON_TIME,0,E190,ECONOMY,35C
8928,DL,Delta,DL9049,mex,PTY,11-14-2025 02:27 AM,14/11/2025 03:58,77,ON_TIME,0,B738,ECONOMY,19B
8929,DL,Delta,DL2731,mad,JFK,6/12/2024 02:20,6/12/2024 04:08,104,ON_TIME,0,B737,ECONOMY,17E
8930,LA,LATAM,LA3194,LAX,LIM,20/04/2025 06:01,20/04/2025 14:24,303,DELAYED,210,A320,PREMIUM_ECONOMY,12F
8931,IB,IBERIA,IB2824,BOG,GUA,6/08/2024 10:50,,,CANCELLED,,CRJ9,BUSINESS,
8932,FR,Ryanair,FR6224,MIA,HAV,20/03/2025 20:09,21/03/2025 00:53,287,ON_TIME,0,B757,ECONOMY,16F
8933,AA,AMERICAN AIRLINES,AA2990,GUA,BOG,26/11/2024 04:24,26/11/2024 07:43,180,ON_TIME,0,E190,ECONOMY,16C
8934,UA,United,UA5387,MEX,LIM,6/04/2024 05:15,4/06/2024 11:46,398,ON_TIME,0,B738,ECONOMY,19A
8935,CM,Copa Airlines,CM0088,MIA,HAV,21/09/2024 00:31,21/09/2024 06:47,226,DELAYED,159,A320,ECONOMY,36B
8936,AA,American Airlines,AA7370,LAX,JFK,6/09/2024 05:08,6/09/2024 10:43,343,ON_TIME,0,B787,ECONOMY,23D
8937,B6,JetBlue,B68459,MEX,JFK,15/11/2024 14:17,15/11/2024 19:10,295,ON_TIME,0,A319,ECONOMY,23F
8938,IB,IBERIA,IB8067,LIM,MEX,7/05/2024 06:39,,,CANCELLED,,B787,ECONOMY,
8939,B6,JetBlue,B61020,MIA,JFK,5/07/2024 19:16,5/07/2024 23:57,282,ON_TIME,0,A319,BUSINESS,5D
8940,AA,American Airlines,AA2024,MAD,SAP,15/12/2024 17:49,15/12/2024 23:36,350,ON_TIME,0,A321,ECONOMY,38E
8941,BA,British Airways,BA4833,GUA,LAX,4/03/2024 07:30,4/03/2024 14:08,384,ON_TIME,0,B767,ECONOMY,34D
8942,B6,JetBlue,B67510,MIA,CUN,28/09/2024 03:07,09-28-2024 05:35 AM,144,ON_TIME,0,B739,PREMIUM_ECONOMY,14D
8943,AV,Avianca,AV1721,MAD,CUN,1/08/2024 16:25,1/08/2024 19:52,202,ON_TIME,0,B787,ECONOMY,25F
8944,AA,American Airlines,AA3982,SAL,PTY,16/04/2025 12:02,16/04/2025 19:50,252,DELAYED,202,B787,ECONOMY,33F
8945,AA,AMERICAN AIRLINES,AA4953,MEX,BOG,26/04/2025 07:42,04-26-2025 02:03 PM,165,DELAYED,214,B757,ECONOMY,38D
8946,BA,BRITISH AIRWAYS,BA9823,LAX,LIM,5/06/2024 18:13,7/05/2024 00:09,333,ON_TIME,0,B738,ECONOMY,29B
8947,WN,Southwest,WN3065,MEX,hav,11/10/2025 08:34,10/11/2025 15:22,388,ON_TIME,0,A319,ECONOMY,44E
8948,B6,JetBlue,B61495,SAL,MEX,28/09/2024 12:23,09-28-2024 02:44 PM,130,ON_TIME,0,CRJ9,ECONOMY,20D
8949,LA,LATAM,LA3747,LIM,GUA,30/03/2024 00:59,30/03/2024 04:35,193,ON_TIME,0,B767,ECONOMY,24F
8950,AM,Aeromexico,AM8353,GUA,MAD,17/07/2024 23:09,,,CANCELLED,,B739,PREMIUM_ECONOMY,
8951,WN,Southwest,WN2400,JFK,HAV,19/10/2024 19:23,20/10/2024 00:52,307,ON_TIME,0,B777,ECONOMY,42D
8952,WN,Southwest,WN1744,MEX,PTY,23/01/2025 01:18,23/01/2025 07:05,345,ON_TIME,0,B777,ECONOMY,43B
8953,IB,Iberia,IB9160,SAP,LAX,16/03/2025 19:33,03-16-2025 09:43 PM,135,ON_TIME,0,A321,ECONOMY,34C
8954,AV,AVIANCA,AV8665,CUN,SJO,11-27-2024 07:53 PM,11-28-2024 12:56 AM,288,ON_TIME,0,B738,ECONOMY,38C
8955,B6,JETBLUE,B68633,MEX,LAX,14/05/2025 10:32,14/05/2025 15:02,266,ON_TIME,0,B738,ECONOMY,40D
8956,CM,Copa Airlines,CM2355,BOG,MIA,16/09/2025 07:59,16/09/2025 14:14,363,ON_TIME,0,B767,PREMIUM_ECONOMY,12E
8957,AA,American Airlines,AA3592,MAD,MIA,11/12/2025 03:29,11/12/2025 07:09,201,ON_TIME,0,A321,ECONOMY,43B
8958,AM,AEROMEXICO,AM7083,LIM,SAL,13/11/2025 08:59,13/11/2025 10:49,106,ON_TIME,0,B787,ECONOMY,19B
8959,WN,Southwest,WN1691,LAX,PTY,9/03/2024 08:14,3/09/2024 13:46,319,ON_TIME,0,B757,BUSINESS,8C
8960,FR,Ryanair,FR3128,MEX,SJO,1/05/2025 16:08,5/01/2025 17:48,91,ON_TIME,0,B738,ECONOMY,26D
8961,DL,DELTA,DL3584,LAX,JFK,5/05/2024 23:05,6/05/2024 06:17,418,ON_TIME,0,CRJ9,ECONOMY,33B
8962,CM,Copa Airlines,CM2320,MIA,LIM,24/03/2025 20:09,25/03/2025 02:16,236,DELAYED,107,A321,ECONOMY,37E
8963,LA,LATAM,LA1178,SAP,SJO,30/10/2024 20:24,31/10/2024 01:05,282,ON_TIME,0,B777,BUSINESS,8B
8964,BA,British Airways,BA1727,SAP,BOG,23/10/2024 02:36,23/10/2024 05:23,165,ON_TIME,0,B777,ECONOMY,20F
8965,UA,United,UA8958,BOG,JFK,6/02/2025 07:37,6/02/2025 12:34,296,ON_TIME,0,B757,PREMIUM_ECONOMY,14D
8966,LA,LATAM,LA3023,SAL,SAP,1/06/2025 20:40,1/07/2025 03:33,415,ON_TIME,0,A321,ECONOMY,36E
8967,DL,Delta,DL7367,BCN,bog,7/11/2024 20:59,12/07/2024 03:20,371,ON_TIME,0,A320,BUSINESS,9B
8968,AA,American Airlines,AA1783,jfk,SAL,8/01/2024 22:07,8/02/2024 01:58,213,ON_TIME,0,A321,ECONOMY,16F
8969,CM,Copa Airlines,CM7663,MIA,SAL,16/03/2025 20:42,03-16-2025 11:44 PM,171,ON_TIME,0,B767,ECONOMY,23A
8970,B6,JetBlue,B64212,SAL,JFK,14/06/2025 12:47,14/06/2025 16:19,216,ON_TIME,0,B767,ECONOMY,36E
8971,AM,Aeromexico,AM4792,SAP,LAX,10/10/2024 08:13,10/10/2024 15:09,412,ON_TIME,0,E190,ECONOMY,40A
8972,FR,Ryanair,FR7785,JFK,MEX,13/06/2025 21:10,13/06/2025 21:59,53,DIVERTED,0,B787,PREMIUM_ECONOMY,15C
8973,WN,Southwest,WN2029,MIA,MEX,22/06/2025 13:43,22/06/2025 20:35,411,ON_TIME,0,B737,ECONOMY,29F
8974,WN,Southwest,WN0419,MAD,LIM,1/09/2024 23:29,10/01/2024 03:40,252,ON_TIME,0,A319,ECONOMY,20A
8975,BA,British Airways,BA8324,BOG,JFK,02-14-2024 10:21 PM,15/02/2024 03:37,319,ON_TIME,0,B757,BUSINESS,6B
8976,IB,Iberia,IB6395,MIA,MAD,14/01/2025 04:06,14/01/2025 09:21,292,ON_TIME,0,B777,ECONOMY,41F
8977,WN,Southwest,WN7586,JFK,SAL,5/09/2025 13:58,5/09/2025 17:06,168,ON_TIME,0,E190,ECONOMY,32E
8978,BA,British Airways,BA6238,MEX,BOG,7/06/2025 21:05,6/07/2025 22:45,76,ON_TIME,0,A321,ECONOMY,23A
8979,BA,British Airways,BA6461,CUN,MIA,3/10/2025 03:58,3/10/2025 11:02,410,ON_TIME,0,A320,ECONOMY,40A
8980,AV,Avianca,AV5037,BOG,MEX,19/07/2025 15:32,19/07/2025 17:23,104,ON_TIME,0,B738,ECONOMY,43C
8981,BA,British Airways,BA6223,PTY,JFK,3/01/2025 12:33,3/01/2025 14:37,129,ON_TIME,0,A319,ECONOMY,43C
8982,WN,Southwest,WN0974,HAV,SAL,25/04/2024 21:55,26/04/2024 04:34,403,ON_TIME,0,A321,ECONOMY,32A
8983,FR,Ryanair,FR9742,BOG,gua,1/09/2025 10:56,1/09/2025 18:37,272,DELAYED,170,E190,PREMIUM_ECONOMY,15C
8984,AA,American Airlines,AA2574,JFK,LAX,1/06/2025 08:29,6/01/2025 11:38,59,DELAYED,110,B739,ECONOMY,17E
8985,AV,Avianca,AV9019,SAL,CUN,30/06/2024 04:31,30/06/2024 07:43,187,ON_TIME,0,E190,ECONOMY,37C
8986,LA,LATAM,LA3266,SJO,BCN,7/06/2025 21:53,8/06/2025 01:34,205,ON_TIME,0,B739,BUSINESS,9D
8987,B6,JetBlue,B65844,LAX,JFK,23/07/2025 06:18,23/07/2025 11:33,315,ON_TIME,0,A319,ECONOMY,30A
8988,AA,American Airlines,AA6359,MAD,MIA,17/06/2024 00:55,17/06/2024 04:18,198,ON_TIME,0,B767,ECONOMY,20A
8989,LA,LATAM,LA3222,SJO,MEX,02-16-2025 06:49 PM,16/02/2025 20:36,111,DIVERTED,0,A320,ECONOMY,20E
8990,CM,Copa Airlines,CM6265,MIA,BOG,10/10/2024 14:11,10/10/2024 16:05,100,ON_TIME,0,A321,ECONOMY,44A
8991,B6,JetBlue,B69604,CUN,MAD,05-29-2024 05:06 PM,29/05/2024 20:02,158,ON_TIME,0,CRJ9,ECONOMY,38B
8992,CM,COPA AIRLINES,CM6814,MIA,PTY,26/01/2024 11:05,26/01/2024 13:27,150,ON_TIME,0,E190,ECONOMY,35B
8993,BA,British Airways,BA8606,HAV,bog,12/09/2024 19:06,9/12/2024 22:24,198,ON_TIME,0,E190,ECONOMY,31C
8994,UA,United,UA7165,JFK,SAP,01-17-2024 04:13 PM,01-17-2024 11:15 PM,377,DELAYED,37,B787,ECONOMY,35D
8995,DL,Delta,DL0319,MAD,PTY,15/05/2024 05:08,15/05/2024 08:25,181,ON_TIME,0,B737,ECONOMY,43C
8996,B6,JetBlue,B67553,SAL,MEX,03-24-2024 02:15 AM,24/03/2024 06:16,238,ON_TIME,0,B767,ECONOMY,32B
8997,UA,United,UA5633,JFK,SAP,2/07/2025 12:30,2/07/2025 18:57,146,DELAYED,231,B739,ECONOMY,43A
8998,AA,AMERICAN AIRLINES,AA0317,SAL,LAX,28/03/2025 07:19,03-28-2025 10:14 AM,169,ON_TIME,0,A320,ECONOMY,31D
8999,UA,United,UA4534,CUN,SAP,21/03/2024 01:09,21/03/2024 04:05,171,ON_TIME,0,B739,ECONOMY,34C
9000,AV,Avianca,AV2026,GUA,HAV,23/09/2025 02:31,23/09/2025 06:16,228,ON_TIME,0,A319,ECONOMY,20F
